ID,is_interesting,news,category
9beeefff27ac35cf741ad0e42d54d8bf,0,"Stroke consultant shortage 'hurtling towards crisis'. Some 48% of hospitals in England, Wales and Northern Ireland do not have the staff they need, figures suggest.",BBC News - Health
9bf43569796ebf660d703381cded1000,0,"Brit Awards 2020: Why weren't more women nominated?. After a banner year for women in 2019, this year's Brit Awards are dominated by men. What happened?",BBC News - Entertainment & Arts
9d6881fb43b8d8e8f458fcf308c00b00,0,Craigavon: Murder inquiry after Nathan Gibson's death. The PSNI says the body of 25-year-old Nathan Gibson was found in the Lake Road area of Craigavon.,BBC News - UK
a0588090bfc0ee8b1b13439ec93d44d9,0,"COP26: Climate summit policing will cost more than £200m. Scotland's police chief says officers' accommodation alone for COP26 will cost ""tens of millions of pounds"".",BBC News - Home
a25738e32c5924eea20c5579c5493602,0,Bombshell: Charlize Theron on 'wrapping her head around' Megyn Kelly. Charlize Theron on becoming Megyn Kelly in the Oscar-nominated Bombshell.,BBC News - Entertainment & Arts
a279e3fa0d124c1359408f34fdfedbdd,0,What's your diet's carbon footprint?. Check the environmental impact of what you eat and drink.,['BBC News - Home' 'BBC News - World']
a41651b2ac7e0cfe9a69b5f66960b895,1,"Big Ben: Would Brexit bongs cost £500,000?. The House of Commons Commission has been explaining the cost of the Brexit bongs.",BBC News - UK Politics
a47649daf134757d6a8520944655aa98,0,"NHS tells betting firms to stop 'vicious gambling cycle'. Free bets and other incentives should be banned to make gambling safer, a letter to companies says.",BBC News - Health
a4f807e67fe579c729fb2ca001ed7c9a,0,"Ban on spiked collars at Slipknot gig in Glasgow 'ridiculous'. One club owner described the clothing restrictions for the band's Glasgow show as ""a joke"".",BBC News - Entertainment & Arts
a555e1a0c315b3283d1d8259f1544dfa,1,"'Treatment gap' in youth mental health services. Young people are struggling to get the help they need for mental health problems, says a report.",BBC News - Family & Education
a59bf040343e7f6a6232dddac5255b27,1,Queen's Speech: What is it and why is it important?. The Queen's Speech will be the second in two months.,BBC News - UK Politics
a689d46120f7143657246aa56b787fd3,0,"Costs double for stalled Liverpool and Birmingham hospitals, report finds. Two hospitals started by collapsed engineering giant Carillion look set to open in 2022, years late.",BBC News - Business
a6d3653deaee928e7afe94f9ff9bd9ac,0,"CES 2020: Manta5's electric bike rides on water. After nearly a decade's research, a hydrofoil water bike has gone into mass production.",BBC News - Technology
a7d81c0f88e2c16213a8e71c76b3bb70,0,Meet the NASA intern who discovered a new planet on his third day. This teenager found a new planet on the third day of his internship at the US space agency.,['BBC News - Family & Education' 'BBC News - Science & Environment']
a82a62e9031239ae0eb46a9d349ad063,0,BBC launches new climate coverage. The BBC plans a raft of new services and shows examining climate change and the state of our planet.,BBC News - Home
a9e0bdf18282f1729721a2999aea0914,1,Wireless taxi charging to be trialled at Nottingham station. The six-month trial will see 10 electric taxis in Nottingham given hardware to charge while waiting.,BBC News - Technology
ab55d3d13990f2ae1ebe8aaca65f72a7,1,"Brazil's culture minister fired after echoing Goebbels. Roberto Alvim used parts of a speech by Nazi Germany's propaganda chief, sparking outrage.",['BBC News - Home' 'BBC News - World']
ad005d54f9e922f3016a7a30fc477fad,0,Queen's Speech: Plenty of pomp in dressed-down ceremony. The Queen sets out the government's plans in a ceremony rich with tradition.,BBC News - UK Politics
af8388b5c5cda2ae2e14ff6c51e11bc4,0,India's first trans queen: 'Show yourself loud and proud'. Nitasha Biswas won India's first transgender beauty pageant and now campaigns for transgender rights.,BBC News - Business
af8cb384c51c18c66ffb3a99a73bf1a1,0,"Sir David Attenborough blasts inaction on climate change. The naturalist and broadcaster has warned that ""the moment of crisis has come"".",BBC News - Science & Environment
b08a097b4e5ff64a1b0ce02ef770dcba,0,Christmas: Retired woodworker sends presents around the world. Ted Bird keeps his workshop going 10 months a year to make toys for children across the globe.,BBC News - Family & Education
b10e055fbb52bc696883245518c45223,0,James Bond's greatest hits - and biggest misses. Billie Eilish is following in the footsteps of some classic Bond themes (and some stinkers).,BBC News - Entertainment & Arts
b1bacdca41cdd8843e22be2ce94db85a,0,The nerves and excitement of an MP's first day. New MPs talk about the pressure they face and the hopes they share as they start new jobs in Westminster.,BBC News - UK Politics
b47db1e9397ee1b9aba090b7a27fb9ec,0,"Pramila Le Hunte: 'I tried to be the first female British Asian Tory MP'. Winning as a Tory in Birmingham Ladywood in 1983 was going to be tough, but Pramila Le Hunte gave it her best shot.",BBC News - UK Politics
b51afe8886c1363f43e25a60220f41b8,0,"Five ways music changed in the 2010s. Songs became shorter, melodies became less melodic and Latin music exploded. Here's why.",BBC News - Home
b54fae6f87dac4d192b9ee5a2d9262ef,0,Stay-at-home dads set up father-friendly playgroup. Dan Rainsford and Sam Chatterley set up a group so other stay-at-home fathers don't feel alone.,BBC News - Family & Education
b5e5f675624889a616de7e05f81ef12c,1,Giant jet engines aim to make our flying greener. How much more efficiency can be wrung out of the jet engine - technology which is over 70 years old?,"['BBC News - Home' 'BBC News - Science & Environment'
 'BBC News - Technology' 'BBC News - UK' 'BBC News - World']"
b72f2b4ea0df9105c6ab12b8b42c2e3d,1,"Brexit: What happens now?. The Brexit bill has passed its first hurdle, with the UK set to leave the EU on 31 January.",BBC News - UK Politics
ba56dca48147c29dd9422d4beab922c7,0,"Cathy Come Home: The TV drama that put homelessness on the map. The producer of the groundbreaking drama Cathy Come Home, Tony Garnett, has died but its legacy continues.",BBC News - Family & Education
ba946b212c6c21d1227877fccfd3d301,0,"Entrepreneurs: From coal to coffee in ex-mining town. Having failed all his exams, Scott James started a coffee roastery in his ""forgotten"" community.",BBC News - Business
bc574ada510d82809efef37917d60e66,0,Indians bake the world's 'longest cake'. Those who were lucky enough to grab a bite say it was 'up to the mark'.,BBC News - World
bcb882ac5ba92317538064cc66efecfb,0,"State papers: New light on Major, Trimble and peace process. Files show the efforts of John Major to persuade David Trimble about the new chair of all-party talks.",BBC News - UK Politics
bea2fcbb819314e7f8df0234bd4e33ca,0,"Bumbleance: The transportation service for sick kids. The ambulance service, available in the Republic of Ireland, is hoping to expand to NI.",BBC News - Family & Education
c0a97118ee634c1004fc9485ba977188,0,Nurseries face closure over free childcare funding gap. Nurseries say they cannot afford to run their services because the government has failed to properly fund its free childcare policy.,BBC News - Family & Education
c14f3cb8de051a4036c6eb71aeb470a2,1,"How to save the UK's crisis-hit High Streets. There are 50,000 fewer shops on UK High Streets than a decade ago, and the decline is continuing.",BBC News - Business
c2a3204577e15aeb83b4d455e52259e3,0,The scientist powering drones with 'happy gas'. The hydrogen-powered drone which could revolutionise the travel industry.,BBC News - Science & Environment
c77172987280663db0a7f228751ba034,0,'Huntington's has affected everyone I ever loved'. Sandy Patience wants to help find a treatment for the degenerative disease that has blighted his family.,BBC News - Health
c79b44eb2af455f918baf5d5ba385dab,1,Three brothers set world records rowing the Atlantic Ocean. The Scottish siblings are the first three brothers to row any ocean and the fastest trio to row the Atlantic.,['BBC News - Home' 'BBC News - UK']
c972a268d0c4a1a17647576c81d71e3f,0,HIV infections among gay and bi men fall by 71% in UK. New figures suggest the UK is on track to eliminate HIV transmission by 2030.,BBC News - Health
ca55c87a421113164f00995be7dfb6ca,0,"Plug-in and sail: Meet the electric ferry pioneers. Battery powered ferries are becoming bigger and are sailing further, but they are still expensive.",['BBC News - Business' 'BBC News - Technology']
ca62c4054feabdacdcedb77a53661fb1,0,"Birmingham car ban: How would the scheme work?. A scheme to stop cars travelling across the city has been proposed, but how would it actually work?",BBC News - Science & Environment
cb189a4be4cd5be8ded9dbac19a95a56,1,Tackling the Earth's orbiting space junk. How the Japanese firm Astroscale is set to start cleaning up the Earth's orbiting space debris.,BBC News - Science & Environment
cbe009522c9169f797c3bd8910d67b70,0,"Harvey Weinstein case: Jury picked for New York rape trial. After two weeks, lawyers finally choose the 12 jurors for the trial from about 700 candidates.",['BBC News - Home' 'BBC News - World']
ccb3987b35d2b3a953e4ee6d5bc108f7,0,Japan minister's paternity leave challenges work pressure. Environment Minister Shinjiro Koizumi will become the first Japanese cabinet minister to take it.,BBC News - Family & Education
cdd1a893f1ce1b77c33468f770f22b85,1,Facial recognition: EU considers ban of up to five years. The European Commission wants time to work out how to prevent the technology being abused.,BBC News - Technology
cdfa741ef790c6cfcad0c7db86965649,1,New maps reveal Scotland's seabird breeding hotspots. Conservationists mapped the most critical areas of Scotland for endangered birds like the kittiwake.,BBC News - Science & Environment
ce29152b1a2c0ba1a02c35fcc8569841,0,"How to make your packed lunch healthier. It's not just about ditching sweets, crisps and fizzy drinks, experts say.",BBC News - Health
ce4060b88dff0ed7803632be02d46bf2,0,How the executive toy became a million dollar idea. Aaron Heslehurst explains how the executive toy became a million dollar idea.,BBC News - Business
ce4cdcee872c64b07b95f5e2de654169,1,Flybe: Viable business or destined to fail?. The airline has been through several restructurings - can this latest rescue save the company?,BBC News - UK
ce919caf1b9305a9229d481c8b5bde85,0,"Brexit: Big Ben fundraiser given £50,000. Millionaire businessman Arron Banks donates, but MPs question whether the bell can toll on 31 January.",['BBC News - Home' 'BBC News - UK Politics']
cf6262cfd6027364a7cd41d00961833a,1,"Keir Starmer: We've lost four elections in a row. Speaking to the BBC, Labour leadership hopeful Keir Starmer says the party has lost votes in its heartlands.",BBC News - UK Politics
d0bc2f4724679dd1cc4dadb137813146,0,"Why are Chinese fishermen finding so many 'submarine spies'?. Fisherman are catching foreign ""spy drones"" – giving us a rare insight into covert sea surveillance.",BBC News - World
d3d95ecdb98aec1a3a4fbde61c946b0b,1,Brexit: There will be no automatic deportation for EU citizens - No 10. So far more than 2.7 million EU citizens have applied for settled status after Brexit in the UK.,BBC News - UK Politics
d419493d8eef22331c877c5cd85676df,0,"Queen's Speech: Our experts react to the government's plans. The BBC's experts give their analysis of what the government is, and isn't, planning for the next year.",BBC News - UK Politics
d4e8d309dfb51673bfebc6cc0812038a,0,"Why is kosher food soaring in popularity?. Sales of kosher accredited food is booming around the world, with more and more firms getting in on act.",BBC News - Business
d64dc4dd53aabc9f2281c7ad199ca388,0,Our Planet Matters: Climate change explained. It's been linked to a year of extremes – from bushfires to torrential rains – but what is it?,BBC News - Science & Environment
d6bc8c7a5f1bef8b31710a29199de422,1,"The man who got rich on data - years before Google. Often called the ""new oil"", data is immensely valuable - but only if processed in the right way.",BBC News - Technology
d6d1c8f00eb2d01d2bd98a90cf8c720d,1,Erasmus: What could happen to scheme after Brexit?. What could Brexit mean for current and future participants in the Erasmus scheme?,['BBC News - Family & Education' 'BBC News - UK Politics']
d78136896ceed8217ccc20e08d8d69c9,1,"Labour leadership: Lisa Nandy on student fees, the NHS, Trident and tax. The BBC's Andrew Neil quizzes Lisa Nandy on university tuition fees, Trident and the NHS.",BBC News - UK Politics
d7f98ae50187f23f0db81ea4cee73ba2,0,"Climate change: What can I do about it and other questions. From population to plants, your questions answered about climate change.",['BBC News - Home' 'BBC News - Science & Environment']
d85f762de5f8f17185a9dd54d21ef7b5,0,The Indian small-town shop owner who became a TikTok star. Sumit Jain from India has discovered TikTok fame thanks to his singing and dancing skills.,BBC News - Technology
d9238c7c801ffa85a962c9680e2fc960,1,A snapshot of what it’s like to be autistic or dyspraxic. Exceptional Individuals is showing employers how to make their work environment neurodiverse friendly.,BBC News - Health
d9d5164848ff83821bf890681050faff,0,"Egyptian mummy at Cambridge college needs more visitors. Hermione, a 2,000-year-old Egyptian mummy, is not getting enough visitors, a Cambridge college says.",BBC News - Family & Education
da24d26a007e60536aeedca1bf1509fa,0,"Love Island winner sets sights on Olympics. From winning Love Island to helping make Irish rugby history, 2019 was a whirlwind year for Greg O'Shea, who now has his sights set on the Olympic Games.",BBC News - Entertainment & Arts
dab73dfc51321949340125ef1a9e209d,0,"Ukraine audiotape row: President rejects PM's offer to quit. President Zelensky gives PM Oleksiy Honcharuk ""a chance"" to stay, despite his reported mockery.",BBC News - World
dbadbf093d9a1d6f9d638754725d0841,2,Fake drugs: How bad is Africa’s counterfeit medicine problem?. Seven African countries are meeting in Togo to tackle the issue of fake drugs.,['BBC News - Health' 'BBC News - World']
ddebe7e37b368eacb9fca215c4cfa11b,0,Flybe confirms it will get a tax and duty holiday. But the struggling airline says the debt with tax authorities is far lower than reported.,BBC News - Business
de6958312ef4f0efd0af5f6b6dafd2bb,0,Writing a ‘national anthem' for Mars. A former software analyst and rising opera star has penned a song for the Red Planet.,BBC News - Science & Environment
e0688f5c1fad0625c78f65581a201230,0,UFC 246: Conor McGregor v Donald 'Cowboy' Cerrone - all you need to know. Everything you need to know about Conor McGregor's return to the octagon against Donald 'Cowboy' Cerrone at UFC 246 in Las Vegas this weekend.,BBC News - Home
e1cb5a2fd257aedb82062416f43966ca,0,Carlos Ghosn's lawyers hit back at Nissan fraud claims. The fugitive businessman's defence team say Nissan's investigation is biased and designed to smear him.,BBC News - Business
e2dfeec05f9463fb40ae53a03d0c49ef,0,"Free breakfasts for poorer pupils in Wales. From September, a pilot scheme will provide extra money to Year 7 children on free school meals.",BBC News - Family & Education
e3cb15c30cd0b2ca535bf5b411ee28f5,0,"Eczema, acne and skin-picking: 'More mental health help needed'. More importance needs to be placed on the psychological effects of skin conditions, a charity says.",BBC News - Health
e3d082e952e141d6813abd59c52d5c6a,0,Pope and Stokes centuries put England on top against South Africa. Ollie Pope scores his first Test century and Ben Stokes 120 to put England in a dominant position on day two of the third Test against South Africa.,BBC News - Home
e3ffc59c2fd7baf99c94edf626c572e2,0,"Manchester mayor criticises Eminem for rap about Ariana Grande gig bomb. Andy Burnham calls the rap about the 2017 attack ""unnecessarily hurtful and deeply disrespectful"".",BBC News - Entertainment & Arts
e40efa0d691ceaccf6bdb8040cf8d1a6,0,"Conner Marshall inquest: Killer's probation worker was 'overwhelmed'. Conner Marshall was killed in an unprovoked attack by David Braddon, who was on probation.",['BBC News - Home' 'BBC News - UK']
e4566e9bef272bd0dab80bd03304a549,0,Spotify's personalised playlist for pets and other news. BBC Click's Paul Carter looks at some of the best of the week's technology news.,BBC News - Technology
e4942c681ef7b90323e73a6a59376a94,0,"Northern England's disused mills 'at risk'. A quarter of northern England's 2,000 disused mills are at risk, says Historic England.",BBC News - Business
e4b1c9cc99a9763f8e723d081ea079e3,0,The accidental Singer sewing machine revolution. A device that changed women's lives was originally intended to make one man rich.,BBC News - Business
e4c1017ae55bd6dee42e6400daca01b4,0,Whirlpool: Owners rush to register fire-risk washing machines. Thousands more owners of dangerous washing machines demand a resolution from maker Whirlpool.,BBC News - Business
e4f56448511e7bd3a1184beda3de79dd,0,Microsoft ends Windows 7 support: What should you do?. The 10-year-old operating system will stop receiving updates from Tuesday.,BBC News - Technology
e675e61b26ebe3ed08c92df71f115a56,0,Agriculture Bill: Soil at heart of UK farm grant revolution. Soil protection will be a core issue as the Agriculture Bill returns to Parliament later.,BBC News - Science & Environment
e90bcd73d9a0731ad7f33b1d6f8a1597,0,"Fundraising to communicate with our daughter. Provision of sign language courses for parents of deaf children is found to be ""patchy"".",BBC News - Health
ea7e96eb2a076e528258dce5e292bd19,0,Girlsdoporn offline after losing legal battle. The site owners were ordered to pay $12.8m in damages to 22 women who appeared in videos it published.,BBC News - Technology
eca35a0c57e39c2ed254ab4a7e7f25d8,0,"Wiggles singer Greg Page has cardiac arrest at bushfire relief show. Greg Page, a founder and original lead singer of the children's group, collapsed in Sydney.",['BBC News - Entertainment & Arts' 'BBC News - Home' 'BBC News - World']
ecd46cf4f16e5a1d7f7ef57d7cc7c412,0,"CES 2020: Cyrcle Phone is round and has two headphone jacks. After five years in development, the makers of a circular phone say it is nearly ready for launch.",BBC News - Technology
ede253dfb006bab60e741c8b8d5adb23,0,David Bowie: Unseen footage released by De Montfort University. The footage shot in 1998 was to create a holographic artwork on David Bowie's album Hours.,BBC News - Entertainment & Arts
f4c85908625d86acb6e731d57871a045,0,Gatwick hoaxer jailed for causing bomb scare on his own flight. Rashidul Islam was jailed for 16 months for trying to delay a flight he feared he would miss.,BBC News - UK
f58971b71f27d6f94a9108efdc77f83f,1,Portrait of a Lady: Painting found in wall confirmed as stolen Klimt. Portrait of a Lady was missing for 22 years until gardeners cleared ivy from a gallery wall.,['BBC News - Home' 'BBC News - World']
f5a545f5209cdd7679b60165b284f194,0,Andrew Yang's wife says gynaecologist sexually assaulted her. Evelyn Yang is one of 31 women suing a gynaecologist over allegations of sexual assault.,BBC News - World
f5c750f8b5760e4837716cb74b75b5a5,0,Newcastle children talk mental health thanks to puppets. The show is touring schools and is being used to spot early signs of issues.,['BBC News - Entertainment & Arts' 'BBC News - Health']
f68d473205a3fb450d41247ae0997651,0,"This is what a million pound coin looks like. An extremely rare Edward VIII sovereign has been sold for £1m, the most expensive UK coin ever sold.",BBC News - Business
f881c385082a67b92f0229737a511985,1,"Climate change: Extinction Rebellion end blockade at Shell's Aberdeen HQ. Extinction Rebellion staged a 13-hour protest at the base in Altens ""to hold Shell to account"".",BBC News - Business
fa48614986378944380ac155947c3812,1,"Can Microsoft's 'moonshot' carbon goal succeed?. The tech giant admits its ""carbon negative"" goal is ambitious.",['BBC News - Home' 'BBC News - Technology' 'BBC News - World']
fb9e57264bb68292fac0b77cb7dfed57,1,Scotland bid to regulate beauty filler industry. A new licensing scheme will target non-healthcare professionals who carry out work such as lip enhancements.,BBC News - Health
fc85bc432b5a74d87f1b790640354cb6,0,'My sister died after taking a line of cocaine'. Research for the BBC by NHS Digital shows a huge rise in mental and physical illness linked to cocaine.,BBC News - Health
fe92832df7254bcdf7fc8ab624972817,0,Nadia Whittome: Youngest MP had been looking for temp work. New Nottingham East MP Nadia Whittome is the Baby of the House at 23.,BBC News - UK Politics
ff6440526a274f14a7a4fdff49628164,0,Civil service: Is Dominic Cummings right about turnover?. Dominic Cummings says there is too much switching in the civil service. Is he right?,BBC News - UK Politics
ff6ef9ed32856bbfce0711fc04589f35,0,CEO Secrets: Vegan ice cream entrepreneur shares her advice. Cecily Mills explains how moving back to her parents' house provided her business breakthrough.,BBC News - Business
ff8bf289dcc730cfea387278269d4080,0,The challenges of developing 5G networks in Africa. There are considerable challenges to developing reliable 5G networks across Africa.,BBC News - Technology
